"","a99","name","a12","a9","FBK","DRG","kills_ADC","deaths_ADC","assists_ADC","kills_SUP","deaths_SUP","assists_SUP","ADC","SUP","KDA_mean","totalDamageDealtToChampions_mean","visionScore_mean","totalDamageTaken_mean","goldEarned_mean","visionWardsBoughtInGame_mean"
"169",4663572566,"Lucian & Lissandra",100,FALSE,FALSE,FALSE,0,6,1,5,4,4,"Lucian","Lissandra",3.08,9814.5,15.5,12087.5,6449.5,2
"170",4663572566,"Ezreal & Janna",200,TRUE,FALSE,TRUE,4,3,2,0,1,8,"Ezreal","Janna",6.33,6783,18,5069,6670.5,2
"171",4663822540,"Ashe & Lulu",100,TRUE,FALSE,TRUE,6,6,15,12,4,14,"Ashe","Lulu",12,17740.5,42.5,16101.5,11968,4
"172",4663822540,"Yone & Janna",200,FALSE,FALSE,FALSE,5,8,2,0,10,12,"Yone","Janna",3.22,10011,40,16629.5,8046,4.5
"173",4664145978,"Lucian & Alistar",100,TRUE,FALSE,TRUE,7,3,6,1,4,18,"Lucian","Alistar",7.25,16469.5,40.5,19474,11354.5,4
"174",4664145978,"Yasuo & Bard",200,FALSE,FALSE,FALSE,5,7,5,3,3,16,"Yasuo","Bard",7.02,11487.5,45.5,18048.5,9377.5,9
"175",4664313416,"Yone & Swain",100,FALSE,FALSE,FALSE,2,8,5,4,10,9,"Yone","Swain",3.76,12955,39,23089,9596,7
"176",4664313416,"Caitlyn & Bard",200,TRUE,FALSE,TRUE,6,6,8,1,6,16,"Caitlyn","Bard",5.5,13762.5,48.5,17129.5,11031,2.5
"177",4664522541,"Caitlyn & Lux",100,FALSE,TRUE,FALSE,4,2,6,1,6,5,"Caitlyn","Lux",4.42,8180,29.5,10505,7613,4
"178",4664522541,"Samira & Pantheon",200,TRUE,TRUE,TRUE,4,3,8,4,5,9,"Samira","Pantheon",6.23,10998,40,14038,9652,5.5
"179",4664527522,"Aphelios & Alistar",100,TRUE,FALSE,FALSE,5,3,8,3,2,12,"Aphelios","Alistar",8.33,11183.5,37,12242.5,9056.5,6
"180",4664527522,"Samira & Thresh",200,FALSE,FALSE,TRUE,0,6,3,3,4,1,"Samira","Thresh",1.88,7375,43,12051.5,7674.5,5.5
"181",4664540036,"Kalista & Nautilus",100,FALSE,FALSE,FALSE,7,4,7,1,8,7,"Kalista","Nautilus",5.31,12597.5,37,14868,9432,6
"182",4664540036,"Draven & Thresh",200,TRUE,FALSE,TRUE,16,4,3,0,6,14,"Draven","Thresh",9.54,15938.5,44,16395,12065,5
"183",4664897476,"Jhin & Nautilus",100,TRUE,FALSE,TRUE,9,4,14,1,4,15,"Jhin","Nautilus",8.62,13155,57,14375,11493,7
"184",4664897476,"Ashe & Lulu",200,FALSE,FALSE,FALSE,2,8,5,2,4,10,"Ashe","Lulu",3.56,8194,50.5,15383.5,10093,8.5
"185",4665097139,"Yone & Lulu",100,TRUE,TRUE,FALSE,9,8,9,2,0,16,"Yone","Lulu",Inf,19940,66,20921.5,12220,8
"186",4665097139,"Lucian & Bard",200,FALSE,TRUE,TRUE,6,8,3,3,3,9,"Lucian","Bard",6.19,13771.5,66.5,22063,11195,8
"187",4665308667,"Ashe & Lulu",100,TRUE,FALSE,FALSE,3,2,11,7,3,13,"Ashe","Lulu",9.92,10245.5,36.5,10515,9314.5,4.5
"188",4665308667,"Cassiopeia & Nautilus",200,FALSE,TRUE,TRUE,5,7,1,1,7,4,"Cassiopeia","Nautilus",3.36,9472,27,15801.5,7394.5,3.5
"189",4666408625,"Jinx & Pantheon",100,FALSE,FALSE,FALSE,6,6,6,1,6,17,"Jinx","Pantheon",5.42,15197.5,58,16985,9435.5,6.5
"190",4666408625,"Aphelios & Thresh",200,TRUE,FALSE,TRUE,11,6,11,0,7,18,"Aphelios","Thresh",7.7,13113.5,28.5,17894,11473.5,3.5
"191",4666413170,"Kai'Sa & Maokai",100,TRUE,FALSE,FALSE,5,4,12,2,6,11,"Kai'Sa","Maokai",5.92,16730,36.5,20011.5,10273.5,4
"192",4666413170,"Jhin & Morgana",200,FALSE,FALSE,TRUE,5,4,8,1,3,14,"Jhin","Morgana",6.33,16112.5,39.5,16050.5,9707.5,6.5
"193",4666479922,"Twitch & Rakan",100,FALSE,FALSE,TRUE,1,12,4,3,6,9,"Twitch","Rakan",2.92,14443.5,64.5,26675.5,10146,7.5
"194",4666479922,"Lucian & Yuumi",200,TRUE,FALSE,FALSE,17,3,10,0,1,26,"Lucian","Yuumi",23.17,23166,66,16936.5,14875,0.5
"195",4666510914,"Ezreal & Pyke",100,TRUE,FALSE,FALSE,13,6,17,5,8,14,"Ezreal","Pyke",11.29,19180.5,46.5,19387,12700.5,5.5
"196",4666510914,"Ashe & Pantheon",200,FALSE,FALSE,TRUE,3,12,13,1,12,15,"Ashe","Pantheon",3.17,14324.5,54.5,23600,9768,6.5
"197",4666513617,"Samira & Leona",100,FALSE,FALSE,FALSE,1,8,1,0,5,5,"Samira","Leona",1.06,5541,20,13647,4888,0.5
"198",4666513617,"Miss Fortune & Sett",200,TRUE,TRUE,TRUE,11,2,8,2,2,10,"Miss Fortune","Sett",11,13085,18.5,12912.5,9743.5,2
"199",4666547568,"Jhin & Bard",100,FALSE,FALSE,FALSE,7,7,6,2,10,17,"Jhin","Bard",5.78,10517.5,29,14008.5,7507.5,6
"200",4666547568,"Corki & Pantheon",200,TRUE,FALSE,TRUE,10,7,6,3,8,15,"Corki","Pantheon",7.87,11677,25.5,15572.5,8902,4.5
"201",4666578437,"Miss Fortune & Yuumi",100,TRUE,FALSE,TRUE,3,3,8,1,0,17,"Miss Fortune","Yuumi",Inf,9543,30.5,9455.5,8139,5
"202",4666578437,"Cassiopeia & Bard",200,FALSE,FALSE,FALSE,2,6,4,2,4,7,"Cassiopeia","Bard",3.21,10908,34,16867,7268.5,6.5
"203",4666668403,"Draven & Thresh",100,TRUE,TRUE,TRUE,11,1,5,1,0,18,"Draven","Thresh",Inf,11153,41,12490,10655,7
"204",4666668403,"Ezreal & Bard",200,FALSE,TRUE,FALSE,0,6,1,1,5,4,"Ezreal","Bard",0.98,7354,39,12822,6254.5,4
"205",4666669209,"Ezreal & Yuumi",100,FALSE,FALSE,FALSE,1,8,11,2,8,15,"Ezreal","Yuumi",3.12,13319.5,36.5,12982.5,7879,3
"206",4666669209,"Jhin & Pantheon",200,TRUE,TRUE,TRUE,12,5,17,7,8,21,"Jhin","Pantheon",12.51,17171,52,17461.5,13738,6
"207",4666691028,"Yone & Rakan",100,TRUE,FALSE,FALSE,4,3,6,0,2,16,"Yone","Rakan",7,9696,61.5,14958.5,10538,10.5
"208",4666691028,"Lucian & Thresh",200,FALSE,FALSE,TRUE,5,5,4,0,9,6,"Lucian","Thresh",3.23,10274.5,45,16413,8961,6.5
"209",4666996299,"Caitlyn & Lux",100,FALSE,FALSE,FALSE,5,2,5,4,3,7,"Caitlyn","Lux",6.92,9788,46,9200.5,8550.5,7
"210",4666996299,"Miss Fortune & Bard",200,TRUE,TRUE,TRUE,4,3,4,4,5,6,"Miss Fortune","Bard",5.27,7145.5,37,10962,8440,4.5
"211",4667183068,"Jhin & Janna",100,FALSE,TRUE,TRUE,4,8,6,6,6,7,"Jhin","Janna",5.96,10517,35,13126.5,7752,5
"212",4667183068,"Ashe & Bard",200,TRUE,TRUE,FALSE,7,7,9,3,6,12,"Ashe","Bard",6.64,7934.5,30.5,15297,7999,3.5
"213",4667223879,"Heimerdinger & Senna",100,TRUE,FALSE,TRUE,6,4,5,1,5,14,"Heimerdinger","Senna",5.53,13992.5,34,10978.5,9038,6
"214",4667223879,"Samira & Pantheon",200,FALSE,FALSE,FALSE,8,3,4,4,6,7,"Samira","Pantheon",7.25,11544,23,14934,8601,4.5
"215",4667475507,"Caitlyn & Bard",100,TRUE,FALSE,FALSE,3,4,7,1,1,19,"Caitlyn","Bard",12.38,10135,63.5,13014,9872.5,5.5
"216",4667475507,"Jhin & Thresh",200,FALSE,FALSE,TRUE,2,6,2,1,6,7,"Jhin","Thresh",2.25,7898.5,38,16215.5,7846.5,6
"217",4667903033,"Jhin & Pyke",100,TRUE,FALSE,TRUE,8,2,9,9,6,6,"Jhin","Pyke",11.25,13046.5,45.5,16193.5,12820,3
"218",4667903033,"Ezreal & Bard",200,FALSE,FALSE,FALSE,8,5,5,4,10,12,"Ezreal","Bard",7.1,17825,43,20378,9836,5
"219",4668232115,"Samira & Shen",100,TRUE,FALSE,TRUE,14,6,9,2,9,16,"Samira","Shen",9.64,21911.5,58.5,25678,14263.5,9
"220",4668232115,"Kalista & Sett",200,FALSE,FALSE,FALSE,1,7,10,0,7,12,"Kalista","Sett",2.07,12269,54,27687.5,10269,5
"221",4668880294,"Yone & Ivern",100,TRUE,FALSE,TRUE,10,6,5,0,2,16,"Yone","Ivern",9.42,10562.5,36.5,13968.5,10118,3
"222",4668880294,"Senna & Lulu",200,FALSE,FALSE,FALSE,3,7,7,1,3,9,"Senna","Lulu",4,5229.5,29.5,10031.5,7257.5,4
"223",4670285248,"Ezreal & Bard",100,FALSE,FALSE,TRUE,6,3,8,0,5,15,"Ezreal","Bard",5.83,14725.5,73,15975,12190.5,9.5
"224",4670285248,"Jhin & Thresh",200,TRUE,TRUE,FALSE,3,3,9,0,6,11,"Jhin","Thresh",3.92,12012,56.5,14174,11503,10
"225",4671763242,"Ashe & Lulu",100,TRUE,FALSE,TRUE,7,3,10,5,3,13,"Ashe","Lulu",9.83,12296,26.5,8843,9803,5.5
"226",4671763242,"Syndra & Bard",200,FALSE,FALSE,FALSE,2,5,8,2,4,9,"Syndra","Bard",3.92,9576,39.5,11561.5,5983.5,4
"227",4671903489,"Jinx & Thresh",100,FALSE,TRUE,FALSE,3,2,2,1,7,5,"Jinx","Thresh",2.86,12601,51.5,19014,10211.5,9.5
"228",4671903489,"Jhin & Janna",200,TRUE,TRUE,TRUE,6,3,10,3,4,13,"Jhin","Janna",7.79,15091.5,70.5,17377,12008.5,6
"229",4672491170,"Draven & Thresh",100,FALSE,FALSE,FALSE,5,7,4,3,7,9,"Draven","Thresh",4.93,11381,34,19045,9483,2.5
"230",4672491170,"Samira & Bard",200,TRUE,FALSE,TRUE,8,1,9,1,6,18,"Samira","Bard",10.5,12480,41,13624.5,9578,6
"231",4673361764,"Caitlyn & Pyke",100,TRUE,FALSE,TRUE,6,5,12,5,8,19,"Caitlyn","Pyke",7.89,10914.5,21.5,15428,9689.5,4
"232",4673361764,"Samira & Yuumi",200,FALSE,FALSE,FALSE,8,9,8,1,8,20,"Samira","Yuumi",6.19,12956,24,15256,8701,1
"233",4673521093,"Senna & Nautilus",100,FALSE,FALSE,FALSE,3,5,3,1,4,6,"Senna","Nautilus",3.05,8187,26,13918,6946,4
"234",4673521093,"Ezreal & Bard",200,TRUE,FALSE,TRUE,4,1,12,2,3,16,"Ezreal","Bard",11.67,13891,38.5,10309,8314,7
"235",4674234858,"Jhin & Bard",100,TRUE,TRUE,TRUE,10,2,10,2,3,20,"Jhin","Bard",11.83,8558.5,53.5,10956,9736,6
"236",4674234858,"Twitch & Rakan",200,FALSE,TRUE,FALSE,6,9,1,0,7,7,"Twitch","Rakan",3.56,8407.5,48,16420,7778.5,5.5
"237",4674863257,"Jinx & Morgana",100,TRUE,TRUE,FALSE,9,8,11,0,9,19,"Jinx","Morgana",6.24,19102.5,53,18976,11382.5,7
"238",4674863257,"Caitlyn & Leona",200,FALSE,TRUE,TRUE,7,5,15,3,8,13,"Caitlyn","Leona",7.31,15109.5,46,24063,11293,6
"239",4675443824,"Orianna & Bard",100,FALSE,FALSE,FALSE,3,4,3,0,3,5,"Orianna","Bard",2.71,8932.5,37,11876.5,7131,3.5
"240",4675443824,"Ashe & Thresh",200,TRUE,TRUE,TRUE,5,1,6,1,2,10,"Ashe","Thresh",8.5,8041.5,35.5,9308.5,8684,3.5
"241",4675461331,"Samira & Lux",100,TRUE,FALSE,TRUE,4,2,5,0,2,10,"Samira","Lux",5.75,8446.5,31.5,7704.5,8648.5,2.5
"242",4675461331,"Ashe & Braum",200,FALSE,FALSE,FALSE,2,4,4,4,1,2,"Ashe","Braum",4.5,5523.5,34.5,8972,8174,3.5
"243",4675536285,"Senna & Sett",100,TRUE,FALSE,TRUE,3,7,26,6,4,15,"Senna","Sett",8.23,17758,74,35110.5,12711,15
"244",4675536285,"Ashe & Braum",200,FALSE,TRUE,FALSE,4,11,16,2,9,17,"Ashe","Braum",4.67,25148.5,87.5,27947,13224,8
"245",4675577507,"Jhin & Sett",100,TRUE,FALSE,TRUE,10,4,10,5,4,17,"Jhin","Sett",10.88,15984,46.5,19203,11512,6
"246",4675577507,"Twitch & Rakan",200,FALSE,FALSE,FALSE,9,5,7,5,10,14,"Twitch","Rakan",8.4,16412.5,51.5,19174,10815.5,9
"247",4675593633,"Yone & Bard",100,TRUE,FALSE,TRUE,10,2,2,1,1,9,"Yone","Bard",10.5,13586.5,49.5,10671.5,9519,3.5
"248",4675593633,"Samira & Thresh",200,FALSE,FALSE,FALSE,2,2,3,0,4,7,"Samira","Thresh",2.62,6790.5,29,9980,6354.5,4
"249",4676039227,"Cassiopeia & Bard",100,TRUE,FALSE,TRUE,7,1,3,1,4,11,"Cassiopeia","Bard",6.88,10756,38.5,12313.5,8962.5,4
"250",4676039227,"Senna & Janna",200,FALSE,FALSE,FALSE,1,4,7,0,3,10,"Senna","Janna",3.04,7819.5,31,10167,6791.5,3.5
"251",4676107869,"Ezreal & Bard",100,TRUE,FALSE,FALSE,8,4,11,1,9,27,"Ezreal","Bard",7.38,29275.5,92.5,41194.5,16147.5,5
"252",4676107869,"Heimerdinger & Karma",200,FALSE,FALSE,TRUE,9,11,14,3,7,20,"Heimerdinger","Karma",8.06,41572.5,71,29548.5,15447,10.5
"253",4676179400,"Jhin & Pantheon",100,TRUE,TRUE,FALSE,9,2,14,8,7,16,"Jhin","Pantheon",13.14,18602,78,16728.5,13353,5.5
"254",4676179400,"Miss Fortune & Nautilus",200,FALSE,TRUE,TRUE,1,13,3,2,10,9,"Miss Fortune","Nautilus",2.07,9625.5,40.5,23059.5,8682,3
"255",4676226004,"Senna & Bard",100,FALSE,FALSE,FALSE,0,7,0,0,8,4,"Senna","Bard",0.25,4523,32.5,15285.5,5079,4.5
"256",4676226004,"Ashe & Karma",200,TRUE,FALSE,TRUE,5,2,9,2,1,16,"Ashe","Karma",13.75,11875.5,35,11448.5,9454.5,6
"257",4676868967,"Jhin & Morgana",100,TRUE,FALSE,FALSE,8,6,9,2,7,16,"Jhin","Morgana",6.89,16674,71,18057.5,13732,5
"258",4676868967,"Yone & Nautilus",200,FALSE,FALSE,TRUE,6,5,9,2,6,12,"Yone","Nautilus",5.9,10685.5,47,21572.5,10518.5,9
"259",4677035562,"Twitch & Taric",100,FALSE,FALSE,FALSE,8,8,7,0,8,15,"Twitch","Taric",5.38,14759,31,18246.5,10642,4.5
"260",4677035562,"Aphelios & Pantheon",200,TRUE,FALSE,TRUE,6,6,10,4,7,9,"Aphelios","Pantheon",6.48,12292,65,20232.5,11632.5,7.5
"261",4677152521,"Samira & Karma",100,TRUE,FALSE,TRUE,10,4,4,1,3,16,"Samira","Karma",8.67,12773,49.5,11763.5,10573.5,6.5
"262",4677152521,"Lucian & Nautilus",200,FALSE,FALSE,FALSE,5,4,1,1,6,5,"Lucian","Nautilus",3.54,8599.5,37,13678.5,8404,5
"263",4677875382,"Samira & Galio",100,TRUE,FALSE,TRUE,5,7,15,2,6,15,"Samira","Galio",5.82,12592,21.5,14349.5,7627,2.5
"264",4677875382,"Jhin & Nautilus",200,FALSE,FALSE,FALSE,10,5,6,2,4,14,"Jhin","Nautilus",8.35,11147,28,12781.5,8017.5,7
"265",4677878391,"Caitlyn & Gragas",100,FALSE,FALSE,FALSE,8,8,16,0,13,18,"Caitlyn","Gragas",5.69,19710.5,69,29722,12326.5,8.5
"266",4677878391,"Ashe & Lux",200,TRUE,FALSE,TRUE,9,8,14,6,7,27,"Ashe","Lux",10.3,21818,77.5,24918,14317.5,8.5
"267",4677900742,"Kalista & Maokai",100,FALSE,TRUE,FALSE,3,9,4,4,6,5,"Kalista","Maokai",4.14,17911,47.5,19872,9867.5,5
"268",4677900742,"Jhin & Blitzcrank",200,TRUE,TRUE,TRUE,7,5,12,2,4,15,"Jhin","Blitzcrank",7.58,12854.5,37,17284,10517,5.5
"269",4678052115,"Orianna & Rakan",100,TRUE,FALSE,TRUE,5,4,15,1,4,15,"Orianna","Rakan",6.75,9261.5,48,15162.5,10672.5,7.5
"270",4678052115,"Syndra & Zilean",200,FALSE,FALSE,FALSE,10,6,4,1,5,10,"Syndra","Zilean",6.83,15819.5,51,17220,10385,5.5
"271",4678063559,"Ezreal & Sett",100,TRUE,TRUE,TRUE,9,11,15,3,11,15,"Ezreal","Sett",7.36,19119,62,37536.5,13495.5,8.5
"272",4678063559,"Kai'Sa & Pantheon",200,FALSE,TRUE,FALSE,9,9,16,4,13,21,"Kai'Sa","Pantheon",8.2,24017.5,94,28972,13308,6
"273",4678099555,"Caitlyn & Thresh",100,TRUE,FALSE,FALSE,9,5,9,2,5,13,"Caitlyn","Thresh",7.7,14238,44.5,18173,11200,8.5
"274",4678099555,"Lucian & Blitzcrank",200,FALSE,FALSE,TRUE,12,5,5,0,9,13,"Lucian","Blitzcrank",7.22,17405,48.5,20217.5,10171.5,5.5
"275",4678127766,"Twitch & Lulu",100,TRUE,FALSE,FALSE,18,5,6,1,5,23,"Twitch","Lulu",12.4,20241,45.5,15630.5,11882,7.5
"276",4678127766,"Kai'Sa & Blitzcrank",200,FALSE,TRUE,TRUE,4,7,7,1,7,10,"Kai'Sa","Blitzcrank",3.71,10649.5,40,17168,8821,6.5
"277",4678192212,"Senna & Karma",100,TRUE,TRUE,FALSE,0,5,14,2,7,8,"Senna","Karma",2.97,13940.5,44,14016.5,8814.5,6.5
"278",4678192212,"Samira & Sett",200,FALSE,TRUE,TRUE,3,7,5,4,2,10,"Samira","Sett",6.36,10129,32,20750.5,8700.5,4
"279",4678212759,"Yasuo & Nautilus",100,TRUE,FALSE,TRUE,7,5,4,2,7,18,"Yasuo","Nautilus",6.19,11582,26.5,17259.5,9241.5,5.5
"280",4678212759,"Lucian & Leona",200,FALSE,FALSE,FALSE,10,4,4,1,9,9,"Lucian","Leona",6.5,12942.5,39.5,17753,9179.5,10
"281",4678246684,"Yone & Bard",100,FALSE,FALSE,FALSE,1,2,0,0,3,2,"Yone","Bard",0.83,3554.5,35.5,8775.5,6561,7.5
"282",4678246684,"Ezreal & Karma",200,TRUE,FALSE,TRUE,2,2,3,1,0,6,"Ezreal","Karma",Inf,6419,27.5,6142,6890.5,4.5
"283",4678255990,"Ashe & Tahm Kench",100,FALSE,FALSE,FALSE,2,3,5,0,7,3,"Ashe","Tahm Kench",2.05,8285.5,27,12102.5,6529.5,4
"284",4678255990,"Ezreal & Rakan",200,TRUE,FALSE,TRUE,11,1,4,2,2,12,"Ezreal","Rakan",11.5,12767,37.5,10717,8968,5
"285",4678281367,"Miss Fortune & Sett",100,TRUE,FALSE,TRUE,7,6,14,6,1,11,"Miss Fortune","Sett",13.17,11160.5,19,11822.5,8633.5,3
"286",4678281367,"Samira & Leona",200,FALSE,FALSE,FALSE,2,9,4,1,8,5,"Samira","Leona",2.03,5463.5,24,13363,5428,3.5
"287",4678283179,"Miss Fortune & Alistar",100,FALSE,FALSE,FALSE,7,9,4,0,9,8,"Miss Fortune","Alistar",4.17,14152.5,41.5,23207.5,9103,7
"288",4678283179,"Ezreal & Bard",200,TRUE,FALSE,TRUE,9,4,12,6,3,19,"Ezreal","Bard",12.17,16839,52.5,15113,10628,6.5
"289",4678369796,"Samira & Alistar",100,FALSE,FALSE,TRUE,9,10,8,4,7,8,"Samira","Alistar",7.47,10251,31.5,18533,9651.5,5
"290",4678369796,"Yone & Pyke",200,TRUE,FALSE,FALSE,9,4,10,9,8,7,"Yone","Pyke",10.69,16758.5,72,19660.5,12789.5,4
"291",4678467481,"Ezreal & Yuumi",100,TRUE,FALSE,FALSE,3,4,4,0,2,12,"Ezreal","Yuumi",5,5859,27,8196.5,7243,4
"292",4678467481,"Twitch & Lux",200,FALSE,FALSE,TRUE,4,1,3,0,2,4,"Twitch","Lux",4.5,5333,25.5,6821.5,6781.5,3
"293",4678643442,"Caitlyn & Janna",100,TRUE,TRUE,FALSE,13,3,6,0,3,18,"Caitlyn","Janna",10.5,9214.5,46.5,9881,10700,7
"294",4678643442,"Ashe & Leona",200,FALSE,TRUE,TRUE,2,3,5,0,7,4,"Ashe","Leona",2.12,6609.5,43.5,14060,7840,4.5
"295",4678807602,"Jhin & Nautilus",100,FALSE,FALSE,TRUE,3,6,7,0,5,11,"Jhin","Nautilus",3.18,8209,24,13914.5,7500,6.5
"296",4678807602,"Caitlyn & Rakan",200,TRUE,FALSE,FALSE,11,3,9,0,6,16,"Caitlyn","Rakan",8.33,12151,36,11085,10666.5,3.5
"297",4679398477,"Aphelios & Thresh",100,TRUE,TRUE,TRUE,8,2,6,0,3,12,"Aphelios","Thresh",7.5,9765,59,11917.5,10427,5.5
"298",4679398477,"Orianna & Karma",200,FALSE,TRUE,FALSE,3,4,5,1,3,7,"Orianna","Karma",3.79,12168,41.5,12799.5,8887,9.5
"299",4679417907,"Ezreal & Karma",100,TRUE,FALSE,TRUE,4,4,5,1,4,12,"Ezreal","Karma",4.62,8387,40.5,9335,8841,8
"300",4679417907,"Jhin & Lulu",200,FALSE,FALSE,FALSE,1,2,7,1,3,10,"Jhin","Lulu",4.42,7807.5,43,9171,8471,6.5
"301",4679451153,"Kindred & Taric",100,FALSE,FALSE,TRUE,4,3,2,0,5,7,"Kindred","Taric",3.03,5395,25,13517.5,6919,3.5
"302",4679451153,"Caitlyn & Vel'Koz",200,TRUE,FALSE,FALSE,3,3,9,2,3,13,"Caitlyn","Vel'Koz",6.17,11566,41.5,7842,9070,6
"303",4679502993,"Ezreal & Leona",100,FALSE,TRUE,FALSE,2,5,6,2,6,5,"Ezreal","Leona",3.02,7961,33,11194.5,7076,7
"304",4679502993,"Lucian & Thresh",200,TRUE,TRUE,TRUE,4,6,8,3,3,15,"Lucian","Thresh",6.67,9827.5,28.5,12236.5,8394,3.5
"305",4680117485,"Yasuo & Leona",100,TRUE,TRUE,FALSE,13,2,10,1,5,17,"Yasuo","Leona",11.2,14126,35.5,19200.5,11046.5,2
"306",4680117485,"Orianna & Tahm Kench",200,FALSE,TRUE,TRUE,6,9,8,1,7,14,"Orianna","Tahm Kench",4.94,11736.5,35,18052.5,9258,4
"307",4680741857,"Aphelios & Leona",100,FALSE,TRUE,FALSE,6,10,9,1,10,18,"Aphelios","Leona",4.85,16239.5,60,26517,11846,8
"308",4680741857,"Ezreal & Fiddlesticks",200,TRUE,TRUE,TRUE,4,4,12,2,8,24,"Ezreal","Fiddlesticks",6,23783,94.5,24051,12528.5,5
"309",4680787223,"Ezreal & Lux",100,FALSE,FALSE,TRUE,4,4,3,1,4,4,"Ezreal","Lux",3.38,7759,28.5,8160,6958,4
"310",4680787223,"Cassiopeia & Sett",200,TRUE,FALSE,FALSE,4,1,5,2,3,9,"Cassiopeia","Sett",7,7283.5,30.5,11061.5,8213.5,4
"311",4680932112,"Ashe & Bard",100,FALSE,FALSE,TRUE,1,7,4,2,5,9,"Ashe","Bard",2.69,12676.5,56,15485.5,8771,8.5
"312",4680932112,"Senna & Nautilus",200,TRUE,FALSE,FALSE,0,3,18,5,2,13,"Senna","Nautilus",8.75,11666,41.5,16973.5,9430.5,5
"313",4683010145,"Kai'Sa & Thresh",100,TRUE,TRUE,TRUE,11,3,13,6,5,13,"Kai'Sa","Thresh",11.97,17788.5,52.5,16745.5,11695,10.5
"314",4683010145,"Lucian & Gragas",200,FALSE,TRUE,FALSE,5,9,4,0,11,8,"Lucian","Gragas",3.09,13133.5,39,22903.5,8252.5,6.5
"315",4683274377,"Ashe & Bard",100,TRUE,FALSE,TRUE,6,3,16,2,5,19,"Ashe","Bard",8.57,13655,37,12622,8653,5.5
"316",4683274377,"Lucian & Blitzcrank",200,FALSE,FALSE,FALSE,2,9,0,0,8,6,"Lucian","Blitzcrank",1.38,5874,24.5,17215,6871.5,6
"317",4683478925,"Jhin & Bard",100,TRUE,FALSE,TRUE,12,1,11,1,4,24,"Jhin","Bard",15,14208.5,43,13803,11154,6
"318",4683478925,"Mordekaiser & Leona",200,FALSE,FALSE,FALSE,6,8,1,2,8,3,"Mordekaiser","Leona",4.25,9206,28,16823,7349,5
"319",4683606619,"Jhin & Bard",100,TRUE,FALSE,FALSE,4,2,10,3,2,18,"Jhin","Bard",10.5,13551.5,58.5,10787.5,8748.5,3
"320",4683606619,"Senna & Thresh",200,FALSE,FALSE,TRUE,2,4,5,2,6,8,"Senna","Thresh",3.29,7333,37,15156.5,7802.5,5.5
"321",4683640158,"Cassiopeia & Rakan",100,FALSE,FALSE,FALSE,3,7,3,3,3,4,"Cassiopeia","Rakan",3.88,6297.5,24.5,10345.5,6072,3.5
"322",4683640158,"Jhin & Bard",200,TRUE,FALSE,TRUE,2,3,5,0,3,9,"Jhin","Bard",3.33,5848.5,32,8629,6019,2.5
"323",4684248797,"Ashe & Pantheon",100,TRUE,TRUE,TRUE,16,3,13,4,9,14,"Ashe","Pantheon",12.94,25232,55,19698,14384.5,7
"324",4684248797,"Miss Fortune & Bard",200,FALSE,TRUE,FALSE,7,12,9,4,10,15,"Miss Fortune","Bard",6.62,14488,45.5,24043,10504.5,6.5
"325",4684440300,"Lucian & Alistar",100,FALSE,FALSE,TRUE,11,7,10,2,5,17,"Lucian","Alistar",8.91,30351.5,87,28504,16217,16.5
"326",4684440300,"Mordekaiser & Shen",200,TRUE,TRUE,FALSE,5,11,13,2,11,11,"Mordekaiser","Shen",4.59,20025.5,95.5,38829.5,14120.5,14
"327",4684750019,"Kai'Sa & Pantheon",100,TRUE,FALSE,FALSE,9,4,11,2,3,14,"Kai'Sa","Pantheon",9.21,14150,62.5,13331,9294.5,3.5
"328",4684750019,"Senna & Alistar",200,FALSE,TRUE,TRUE,2,6,6,1,8,6,"Senna","Alistar",2.38,7355.5,25,15931.5,6986,4
"329",4685061045,"Lucian & Morgana",100,FALSE,FALSE,FALSE,3,6,4,0,6,5,"Lucian","Morgana",2.25,8152.5,40.5,16305.5,7755,8.5
"330",4685061045,"Orianna & Pantheon",200,TRUE,FALSE,TRUE,5,1,8,3,4,12,"Orianna","Pantheon",9.5,13898,56.5,11618.5,9811,7
"331",4685105301,"Jhin & Maokai",100,TRUE,TRUE,FALSE,4,2,14,5,5,17,"Jhin","Maokai",9.7,18309.5,38,19502.5,11036.5,6
"332",4685105301,"Kalista & Sett",200,FALSE,TRUE,TRUE,5,9,7,2,7,12,"Kalista","Sett",4.75,12708,46,24817.5,9717.5,10.5
"333",4685769627,"Ezreal & Pantheon",100,FALSE,FALSE,TRUE,2,9,9,7,13,9,"Ezreal","Pantheon",5.35,18092,45.5,24295,10035.5,2.5
"334",4685769627,"Jhin & Brand",200,TRUE,FALSE,FALSE,10,1,14,10,10,9,"Jhin","Brand",17.45,19419,57,16986,12166.5,5
"335",4686017441,"Caitlyn & Zac",100,FALSE,FALSE,FALSE,0,5,11,4,4,9,"Caitlyn","Zac",4.22,11087.5,21.5,13637,7120.5,2.5
"336",4686017441,"Lucian & Pantheon",200,TRUE,FALSE,TRUE,5,4,4,5,5,11,"Lucian","Pantheon",6.6,14014,30,13791.5,8510,2.5
"337",4686090563,"Vayne & Bard",100,TRUE,FALSE,FALSE,7,0,7,5,4,14,"Vayne","Bard",Inf,12801.5,50.5,13357.5,10050.5,3.5
"338",4686090563,"Jhin & Thresh",200,FALSE,FALSE,TRUE,0,6,2,1,8,3,"Jhin","Thresh",0.85,8812.5,43,15904,7340,5.5
